FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value
ENSMUSG00000052727,Map1b,5.013326426851969,-0.17618441027628728,0.8523896059985372,7.243034572947982,0.44802494937838233,0.47456906383589037,4.0444773477779785,-0.46905905136908954,1,4.722800785037229,-0.2568802536439403,0.9037163323701699,9.243168866901378,0.847551223027212,0.02557211167701013,2.313929021416252,-1.3280619265664262,0.002152037444257332,6.067619184430282,0.16697328343641127,1,5.887525413162718,0.10532348380490042,1,4.859453624541056,-0.1920700879141859,1
ENSMUSG00000053929,Cyhr1,1.4333547140999499,-0.1780116684893035,0.852632138693928,1.678448512729073,0.10342089794106002,1,1.3778869905880875,-0.20307175910783765,1,1.6198434572658345,0.04997137560552112,1,1.769728673296971,0.1865764854183123,0.9448529205629347,1.6466697862801298,0.0714250734277897,0.9924283400375283,1.5965566000227056,0.02461316793012558,1,1.633661415829095,0.05809810716960517,1,1.4464910594451001,-0.12788421400752736,1
ENSMUSG00000023861,Mpc1,3.100885828052853,-0.17561819078911678,0.852632138693928,2.686525697551339,-0.37387589048383085,0.7215934950615228,2.639835269994006,-0.38684656803461004,1,3.8348627627822736,0.20836946840397097,0.9501158287779834,3.232291064126793,-0.08124966808260248,1,4.7825018140657685,0.548398445744005,0.1760225763420294,3.4800357202258976,0.039080220760757234,1,3.632121011891871,0.10202244727688625,1,2.807894409511077,-0.29023052631781154,1
ENSMUSG00000040035,Disp2,1.7133906589241064,-0.17762408434307686,0.8535611546623363,3.485426866522985,1.0328347421511097,0.0019942401642877292,1.2173564674127764,-0.6576987158672992,1,1.450942203032555,-0.4337999374031868,0.526859976813388,2.2600675095289344,0.2930235250521305,0.7649962547255896,0.7646275355422516,-1.376465636495645,0.0017984223050985205,1.9151638156832456,0.03074639718827743,1,2.4869719417670106,0.44243441205274703,0.5040380316738117,1.7868418969615945,-0.08063031035494383,1
ENSMUSG00000028788,Ptp4a2,1.1406342142837587,-0.1778718046946335,0.8538175685015144,1.5524388646262897,0.3487673198329875,0.6298968518558887,1.1504687494230634,-0.1292077797252595,1,1.1372684451707498,-0.16262655307831525,1,1.4062016050560326,0.18466634696171202,0.9448529205629347,1.586530541911638,0.37855658853575946,0.3978986425941294,1.1564913850219598,-0.13242411064471143,1,1.164182018658792,-0.11362212580716172,1,1.2290446910317845,-0.029314137374940596,1
ENSMUSG00000029657,Hsph1,3.0033123281141223,-0.17523277079744837,0.8539974053290157,3.42998262135776,0.06477869871607478,1,2.073519257681103,-0.7006227460512757,1,3.176952162959308,-0.060820228325719095,1,4.937204833783906,0.6556452842530391,0.15436099840593692,1.5435739387912868,-1.1650898761070823,0.008507525008039404,3.8479302399665207,0.26608360405315334,0.9336061423450983,4.390266795160131,0.45540811865037534,0.5295491179498004,2.741715079993981,-0.27784272931764353,1
ENSMUSG00000015709,Arnt2,0.7815637345092307,-0.1888029772498065,0.8541064472828611,0.9929560270499321,0.22725107014210666,0.8504280053208424,0.896295421062154,0.059140236139604924,1,1.053622109740935,0.3488865982834537,0.6161469667383814,0.5523357005831311,-0.690302412636663,0.3522996088684392,0.9364539480236563,0.13050544662252042,0.8902290008700732,1.0614372985817988,0.3555740639221836,0.7255289777936793,0.5107174523271539,-0.8020693666630871,0.2871111440192549,0.7468810045500844,-0.2087994613331224,1
ENSMUSG00000028289,Epha7,0.47420720970222985,-0.19503016879669566,0.8556821092637447,0.22933755954706553,-1.2719308983647757,0.011232119693423949,0.3834895831410211,-0.4675235354479834,1,0.3361939250929091,-0.7335352260990609,0.11176454416191131,0.39452550041652223,-0.4423895864068692,0.7649962547255896,0.15464377123326437,-1.8376708426160206,0.00011362414190795756,0.5016743451008502,-0.07541482516685594,1,1.9572215409059253,2.2821867134429557,1.3326852276580128e-15,1.0683234622045512,1.0641154401058188,1
ENSMUSG00000038976,Ppp1r9b,2.6354602333451087,-0.17468242154753688,0.8563412630440336,1.9455889667069735,-0.6218105624229769,0.3857798033763315,3.157100289114453,0.1335152872975034,1,3.194646580069461,0.1742427775769666,0.9993123831867756,4.508862861903111,0.7228749387571252,0.09029606477034867,1.5493014858740004,-0.9618883841889774,0.038184822557513175,2.9519574622250024,0.036689374508131145,1,3.1055427691197743,0.1124171406090011,1,4.41510669778341,0.6242193498650792,1
ENSMUSG00000015656,Hspa8,20.098189517379694,-0.1720409659882396,0.8569883719325593,25.2901363742286,0.22405437354815128,0.8865954652174446,16.935970194995328,-0.401156373917126,1,21.878342465017493,-0.009333886536672331,1,27.275802275225132,0.3428963536404126,0.7029192216235178,17.24850803959169,-0.3825839930259205,0.5434673569060157,24.37785265018131,0.1743476740560812,1,23.597684023985703,0.10803285494861825,1,19.05019271099266,-0.22381279895633188,1
ENSMUSG00000024213,Nudt3,2.4344588234713243,-0.17318801598427802,0.8575516134698028,2.260613086963932,-0.26270425779815176,0.9436185612668474,2.1983763312619002,-0.2954030628897142,1,3.204298080311363,0.3206853540284107,0.7079082750297437,2.3446086881896178,-0.20318136651406649,1,2.505801848687154,-0.09874570616758449,1,3.099819374465253,0.25727517066110717,0.9336061423450983,2.988172919827199,0.1782018798621754,1,2.495906141787624,-0.10435355603475482,1
ENSMUSG00000061751,Kalrn,2.725227853288741,-0.17303868388474974,0.8578332927101399,1.4566715320681745,-1.1142514703704354,0.0175439888184858,2.5461924648084078,-0.24405410428935048,1,3.934594931948591,0.48708954742684374,0.2626172207730156,2.074076916475431,-0.5681117226211438,0.5041500520753424,2.0075052524910797,-0.6174325951092334,0.26521775288489907,3.627897632466148,0.33473064540846953,0.7844165993805333,5.078625100470642,0.8553718214917376,0.043195252511542,3.053703347717434,0.026482790904204245,1
ENSMUSG00000034958,Atcay,0.9474386844050724,-0.17751215434933476,0.8590253129532679,1.2172532006728862,0.25490823976635185,0.8056270939933906,0.6644179986978157,-0.6733121824634036,1,1.2273491140951656,0.28868621742606465,0.7435719823437701,1.0764910082793677,0.05530838882882472,1,0.43815735182758236,-1.3195072290337793,0.003515021626903537,1.3061135581222134,0.3922077433961076,0.6229579621445702,1.2339694966165395,0.2701658668241612,0.8099655265100638,0.8036061441361668,-0.3769001138611476,1
ENSMUSG00000029030,Tprgl,2.1407625886557455,-0.17270279718377002,0.8598553263757232,2.8352170823126235,0.3078374272131297,0.7500031136311677,2.1627028816673866,-0.12473419330290159,1,2.0702468018879134,-0.20970846922286013,0.9816405013934363,2.460148299025885,0.07601556944108201,1,2.354021850995246,0.00597096198694036,1,2.358749552403997,0.010803963325123123,1,2.9088689676024853,0.3404717512937543,0.7426903587116725,2.2028262539261982,-0.0979077353254938,1
ENSMUSG00000024474,Ik,0.9191423694228407,-0.1760427613192065,0.8606032530773405,1.3835859361685603,0.5176219941408204,0.3236640012398505,0.6242853679039879,-0.7194116614041169,1,1.0117989420260276,0.0070293953385576445,1,1.1018533618775728,0.1419145065384572,1,0.9593641363545103,-0.0773161076999479,1,1.036793646541757,0.04806823984889183,1,1.027779220832285,0.030926619168954048,1,0.8697854736532629,-0.2156267756863109,1
ENSMUSG00000022744,Cldnd1,0.5268968996691443,-0.18853087898841914,0.8607560663538247,0.6476895912483059,0.1750119067219682,0.9413159948480369,0.5038874755225045,-0.2127130947552366,1,0.40858017690717174,-0.5844038991431322,0.28986290249282215,0.49033883623196334,-0.26471721933684533,1,1.3201996025654605,1.3699374818493797,6.703159669115638e-06,0.5949681706810083,0.039448752422510114,1,0.40920839347952087,-0.5376863933736934,0.6518323058938319,0.3592592173785216,-0.6866936350359067,1
ENSMUSG00000025428,Atp5a1,7.775632210117427,-0.1701634561865224,0.8607560663538247,9.589334220621806,0.1930296327887766,0.9335242632615985,6.666475892974728,-0.3730730552719157,1,8.478842962510639,-0.004640286618530887,1,10.739547729195472,0.37319423021475906,0.6469161054583009,5.3523927487957605,-0.7198797593578385,0.12151946527813895,9.368108296935876,0.16457873751982266,1,10.398334215704413,0.31637458506094873,0.780536273241334,7.76188993336227,-0.14486417000846252,1
ENSMUSG00000022307,Oxr1,1.6372833289718964,-0.17298761150569109,0.8610778378525269,1.6280446534879598,-0.1539005482192568,1,1.3511319033922022,-0.42968901539506665,1,2.068638218514263,0.24858003937415352,0.8722556302216458,2.4066055525407855,0.4731434059302988,0.4074952581775085,1.0624599838433533,-0.8095628715558916,0.1027261944941552,2.3569892915439943,0.47275374334639686,0.4407125405467423,1.5194637246255076,-0.25788034585582875,1,1.3235865903419217,-0.45022543112573543,1
ENSMUSG00000025135,Anapc11,1.840236208844456,-0.17220013753406194,0.861327471874465,2.182487105140206,0.1286478505591615,0.9912845523012496,1.4893665205709425,-0.4587218167486393,1,1.7227927931794527,-0.2633551274998811,0.8938753583790116,1.7979090661838655,-0.1795225830002285,1,2.9067301444770988,0.5910391040149358,0.1360445264603075,2.1299156406036093,0.09462404283610759,1,2.4393895704321826,0.3015408045241792,0.7552300297860772,1.730116757375512,-0.22937283504938788,1
ENSMUSG00000054459,Vsnl1,6.644755345827542,-0.17031968988050084,0.8619580247657559,6.544941122458562,-0.16782878281876323,1,5.043333936424359,-0.5563907150363661,1,9.809141412519423,0.5302332531361515,0.17672035854814752,8.437209630336197,0.23699387612069733,0.9074579425543392,2.1793316649724845,-1.8322168404147592,1.5946719826551165e-05,10.082774206097087,0.5693052772565963,0.21287192794597884,6.7503524133676,-0.1170708488406067,1,4.7649117252309185,-0.6312487062778125,1
ENSMUSG00000034902,Pip5k1c,1.3835922291311975,-0.17303620358044686,0.8650325579057381,0.9123098522641508,-0.7928455070151721,0.17872319308345438,1.4135604401826012,-0.10661725831678665,1,2.2536253064840457,0.7101481236716811,0.028954230569839777,1.2793898370650076,-0.2656022604376254,1,0.5269343316096415,-1.6071225147572652,0.00025321056591973644,2.1334361623236155,0.5958476851467078,0.19085735000124546,1.5702182540493241,0.05560233190570574,1,1.455945249376114,-0.06214323568662994,1
ENSMUSG00000037351,Actr1b,1.5894723140019187,-0.17138199438779278,0.8657229414804557,1.3508234276618365,-0.39952348355105516,0.7437370694833632,1.2574890982066043,-0.49160020635010493,1,2.2343223060002426,0.44031984225213827,0.38078337812940527,1.8683600484011016,0.11349518704521477,1,0.7216709324219004,-1.3454233359387802,0.002196645605158181,2.2707365094038483,0.4606972783956955,0.46783820572728846,2.1792726071351227,0.35631913657867953,0.6587831233728682,1.4653994393071277,-0.2563013651025492,1
ENSMUSG00000030704,Rab6a,3.973192917505103,-0.1687369868186508,0.8665732516700051,4.1633587733159585,-0.0678358298675148,1,3.2819573626952505,-0.4272361369341824,1,5.047734626514586,0.26208568647024055,0.8415419755215708,4.97102130524818,0.21479174577753435,0.9435291936567753,2.3941146805742406,-0.9204900219980261,0.04745242163934532,5.229735015068862,0.3188910657531867,0.821608292049545,5.072280784292666,0.2438572116738844,0.9048034949492985,3.876217871715628,-0.1760416320355187,1
ENSMUSG00000071862,Lrrtm2,0.4176145797377662,-0.18894046898947514,0.8669881593291666,0.45111454020796404,-0.03173793580907858,1,0.20958151636776737,-1.161080326339914,0.47202660820348896,0.40697159353352147,-0.20909698602461324,1,1.0426745368150945,1.3668869189073958,1.5752853995580653e-05,0.2749222599702478,-0.791498991676937,0.14567319851309002,0.49287304080083527,0.11432509564121252,1,0.44727429054738327,-0.04308850393469221,1,0.311988267723453,-0.5478324656174436,1
ENSMUSG00000020708,Psmc5,1.4499422090895342,-0.17108748722323597,0.8710212519539389,2.0917601585062022,0.45071354249253115,0.44199335544703416,1.1772238366189485,-0.45207149857232864,1,1.6584494582334413,0.07702969128303216,1,1.8176353412046917,0.21683305293252375,0.9051952720297672,1.202784887369834,-0.43195093067889156,0.543482286282062,1.7831442511830218,0.19943866252197417,1,1.402093875332932,-0.1924398294790292,1,1.389765919859018,-0.19821579418719698,1
ENSMUSG00000023011,Faim2,3.0247784981006434,-0.16727846245725697,0.8729651380496369,4.7908868208678195,0.6100029559496254,0.19430812449619472,2.0958151636776736,-0.689009385471014,1,3.497060254315714,0.09877555009804562,1,4.373596976046017,0.45075131543272473,0.48758217734716897,2.1134648735212798,-0.693760246433913,0.18283526188556615,3.4096252858257783,0.05401619364817023,1,2.9976893940941642,-0.15247312859674222,1,2.3730016726844454,-0.4941308091764567,1
ENSMUSG00000028964,Park7,2.600333773367166,-0.16549721085622804,0.8791911244966871,2.880580555629625,0.02416174906773927,1,2.2028355124612142,-0.3857832147088611,1,2.5383445636201456,-0.1877147547439315,1,2.7109537957192456,-0.07238635503206736,1,2.8064980705296123,-0.017711656816710164,1,3.2019145043454262,0.20644564979277358,1,4.0032635083035295,0.5476830504118793,0.3721928801616458,3.0347949678554063,0.09281985315203811,1
ENSMUSG00000024208,Uqcc2,3.874643682566985,-0.16455704003788219,0.8794693626521394,3.9415817926550605,-0.11148902234969027,1,3.53613069105616,-0.27340038327871863,1,4.993042791810477,0.2911405576206971,0.7514158265875129,4.05515853642411,-0.0658340005259963,1,2.8236807117777527,-0.6275133949839911,0.2021618429425446,4.75622484372806,0.20185314720579361,1,5.32288127332276,0.36447006372198576,0.6975910050355141,4.519102787024561,0.09126833825061764,1
ENSMUSG00000022296,Baalc,1.3621260591446767,-0.1672678960268016,0.8799690494694129,1.234894551407276,-0.2945781063592313,0.9014723809122368,1.7212439429352808,0.22314054253963111,1,2.3308373084192593,0.8094976731831471,0.006841584424593815,1.5189231766036104,0.03341839357100751,1,0.6214388584744142,-1.3341373141900046,0.0026087315593385373,1.6423233823827832,0.16898911802799554,1,1.0182627465653193,-0.5840996803687987,0.555194837702409,1.4653994393071277,-0.024947853557266475,1
ENSMUSG00000024533,Spire1,0.8752342944504119,-0.17730691605178217,0.8800544843588405,0.9299512029985405,-0.050928271890436375,1,1.0568259442374652,0.14675123688168035,1,1.2563036148208706,0.47261397415750706,0.28846082222170677,1.16666826551743,0.3112845148241105,0.7405645881207478,0.6157113113917007,-0.6876673247899489,0.20619979894520482,0.9663832121416377,0.010934511923720594,1,0.8184167869590417,-0.24775989836394308,1,0.7846977642741394,-0.29468443050438164,1
ENSMUSG00000026821,Ralgds,0.4995763196862998,-0.18105464100826252,0.8812953438789268,0.5368011009178567,-0.0343275766148321,1,0.5172650191204471,-0.08633509591530275,1,0.39732009329161977,-0.5368343812907057,0.38078337812940527,0.48188471836589497,-0.20245458929655336,1,1.1025528134223477,1.1519134960731363,0.0003185457998706986,0.51927695370088,-0.09250901553489044,1,0.5741606141069246,0.07230726970962742,1,0.5294346361367687,-0.04316606952318247,1
ENSMUSG00000034730,Adgrb1,2.5671587833879976,-0.1655257700175372,0.8828238405065432,1.9002254933899716,-0.6101557997960352,0.4092864309337169,2.073519257681103,-0.45747342845155736,1,3.4648885868427084,0.3727052826251349,0.5647485768011241,4.841391497968465,0.8958311569795776,0.016230888946420975,1.2285588492420447,-1.2639679152900074,0.0042354693345654825,3.0646141572651935,0.15325614969776447,1,3.067476872051912,0.14206317267714086,1,2.0988301646850474,-0.43136376092878836,1
ENSMUSG00000052229,Gpr17,0.2927204998161913,-0.19877022865610083,0.8838243371565564,0.3301452780292921,0.03075923266793068,1,0.21404069756708155,-0.6101485819745998,1,0.1560325872440774,-1.1811042358690913,0.004938345106407411,0.29871216460108113,-0.12538082532511186,1,1.0595962103019965,2.058165706194429,4.303012253121715e-12,0.27812121588047134,-0.25441172714076865,1,0.1490914301824611,-1.1660783226511335,0.10710581936478862,0.2930798878614255,-0.12244338503665841,1
ENSMUSG00000052698,Tln2,0.45274103971570917,-0.18180912287373963,0.8845389591183733,0.549402065728135,0.16049458136452954,0.9656103176929682,0.3834895831410211,-0.3872705794725644,1,0.44236042775382767,-0.1985912399281895,1,1.0511286546811627,1.2435234139849092,0.00013278642774956976,0.35224414558687994,-0.5330814886210391,0.4132688922775004,0.4594280844607786,-0.13279790298185234,1,0.43141350010244056,-0.21848033348031648,1,0.3498050274475079,-0.4972079033170378,1
ENSMUSG00000051223,Bzw1,0.8810887044467357,-0.1676995883777415,0.8847598509280313,0.9072694663400395,-0.09274096836700887,1,0.7758975286806706,-0.3244963983212295,1,1.002147441784126,0.07077335556225706,1,1.0483106153924733,0.13706453739070634,1,1.0366860219711425,0.11909305976931274,0.9116659368680912,1.133607993841921,0.2807983417381319,0.8934928772901698,0.9104093715397091,-0.08525512320445969,1,0.794151954205153,-0.27954820096130517,1
ENSMUSG00000024462,Gabbr1,4.0395428974634395,-0.16354994380898136,0.8847598509280313,5.536863937636296,0.3719847975463768,0.6196434783941052,3.339926718286335,-0.42170417746049615,1,4.415561360670026,0.00559410056601628,1,6.926740571598654,0.7364200114346131,0.07978083323079188,2.110601099979923,-1.131629771324819,0.011007426157441786,4.453459975807547,0.019717983616228896,1,4.631350809923259,0.07815686672279254,1,3.7911301623365046,-0.22916458706477383,1
ENSMUSG00000073155,1810058I24Rik,0.5844652646329952,-0.1785570077665919,0.8854338343069167,0.5771241883107473,-0.1668984468644007,1,0.5306425627183897,-0.28385441382388354,1,0.5533526805356972,-0.2488248967115747,0.9775204923028136,0.5382455041396839,-0.27332329750167883,0.9920346754734479,1.3459735644376714,1.2288902293660287,8.036096598513934e-05,0.5720847795009695,-0.1902269643659359,1,0.6502924082426494,0.022849947499753775,1,0.5672513958608236,-0.17265838677132384,1
ENSMUSG00000041645,Ddx24,1.6138656889866012,-0.16308472876423907,0.8892163892384999,2.293375595470655,0.43261094975144965,0.49947260962522555,1.2485707358079758,-0.5185611046212237,1,1.8209163789721199,0.06074899095105568,1,2.0966212307849466,0.2809444860232061,0.785650865271753,0.9450452686477266,-0.9570767498561114,0.04107534914944358,1.9943755543833799,0.21500347036657697,1,1.9699101732618793,0.1783674605965606,0.9507448332158386,1.455945249376114,-0.28178221927448865,1
ENSMUSG00000050953,Gja1,1.004031314369536,-0.16544190277722584,0.889592978402565,1.4843936546507868,0.496835533218804,0.3681626428636675,1.9352846405023625,0.8873025021676129,0.20467937063893402,0.916892522980661,-0.2981159087735238,0.8830011764473656,1.2793898370650076,0.2485248789859245,0.8556638945850105,1.5951218625357082,0.6071438894318861,0.10909565941051083,0.6600978225011186,-0.8209716026622857,0.09386055114708446,0.5107174523271539,-1.1603018445159607,0.04770677911933464,1.5693955285482788,0.5323454459846568,1
ENSMUSG00000019927,Ube2d1,0.5395814546611792,-0.17778520352676486,0.889592978402565,0.5846847671969143,-0.018471152054317708,1,0.4236222139348489,-0.49959963731852464,1,0.5485269304147463,-0.128898935248421,1,0.7016917828836716,0.27237186869834906,0.8267492975741035,1.1025528134223477,1.021159091911502,0.001828266401572011,0.48583199736082333,-0.32628114060662705,0.9336061423450983,0.564644139839959,-0.07158992555982602,1,0.3498050274475079,-0.7512768010172037,1
ENSMUSG00000033350,Chst2,1.1172165742984634,-0.16448532710308336,0.889592978402565,0.9601935185432084,-0.37545537663265,0.783191123865182,1.475988976973,0.29464739860790046,1,1.1581800290282034,-0.08490188676116772,1,1.6119184731303622,0.45053074945800775,0.4618557158439461,1.0595962103019965,-0.2181511198584961,0.9321656217384281,1.133607993841921,-0.11935289519179532,1,1.5607017797823586,0.392701161612016,0.6012809128616287,1.5693955285482788,0.37330177140839893,1
ENSMUSG00000020368,Canx,3.51459746779307,-0.1598090074821228,0.8922664493674338,5.242001361075784,0.5156365773292342,0.34753370882843454,3.286416543894565,-0.2326724640344351,1,3.30242166610403,-0.24661736134962675,0.9235600640976824,4.644128747760204,0.3105504642789556,0.7757270476718612,4.1209701260123595,0.1182512451590414,0.95960371693577,3.7651979795463806,-0.025185881173970914,1,3.3656597324168342,-0.19974266949105912,1,3.4507793248200103,-0.159232440821085,1
ENSMUSG00000021771,Vdac2,2.2471177035889616,-0.1606742348461918,0.8925429848892243,2.681485311627228,0.14828976224468082,1,1.7569173925297945,-0.5020821650651781,1,2.346923142155762,-0.06928895718129291,1,2.961759292412606,0.3059967944655757,0.7912498706825369,2.162149023724344,-0.19393591777083752,0.9644365672569344,2.6439118117244806,0.1328912974604024,1,2.858114438178669,0.24520884802428733,0.9048034949492985,2.325730723029377,-0.08020200213515061,1
ENSMUSG00000036707,Cab39,1.1259981892929491,-0.15907289599904623,0.8940964583833165,1.2651368669519438,0.05339085329987958,1,0.9542647766532386,-0.3767977143592277,1,1.372121617723691,0.19818934346530437,0.9463906429108699,1.324478465684039,0.12557277343375634,1,0.8849060242792349,-0.5045871582138468,0.428412058034524,1.3923663402623596,0.21995895253967085,0.9783293252343985,1.3989217172439434,0.21038489043184722,0.9077603200041342,1.0494150823425237,-0.22732096645551242,1
ENSMUSG00000056211,R3hdm1,1.420670159107915,-0.15617238599670824,0.8940964583833165,0.8946685015297612,-0.8495772331483921,0.12876929896474323,1.1326320246258066,-0.46743849845872254,1,2.4965213959052384,0.871911712558581,0.0025855486254834233,1.0933992440115043,-0.5357773094960948,0.5667367588717614,0.9507728157304401,-0.7486658365572758,0.1439653990406244,2.07710781480352,0.5162667344773965,0.33716432891384446,1.4718813532906796,-0.07298390644257047,1,1.1534111715836748,-0.42942486793748125,1
ENSMUSG00000039515,Ptpa,1.1445371542813079,-0.16032784920041424,0.8940964583833165,1.6759283197670174,0.4851712956108003,0.37876642993335213,0.9721015014504955,-0.3746015830261992,1,1.1485285287863016,-0.1361630436858311,1,1.8119992626273127,0.6068872900515989,0.1949233800164634,0.9708192305199373,-0.3880761213008085,0.6177293555583598,1.251545471462121,0.009478582737402874,1,1.1800428091037345,-0.08342820011981017,1,0.8792396635842766,-0.5105368557288553,1
ENSMUSG00000033059,Pygb,1.0254974843560567,-0.156171205804213,0.8940964583833165,1.489434040574898,0.47539256092215204,0.39961073476228887,1.5161216077668278,0.4763076276025883,1,0.9056324393651091,-0.34548682789709495,0.7771774145907275,1.1384878726305356,0.03629874399797822,1,1.1970573402871203,0.11580640647484841,0.916833034813728,0.8590072996814557,-0.4264906710852795,0.7630349864297223,1.2815518679513676,0.22232083223264013,0.8955242708370906,1.389765919859018,0.32728847235838,1
ENSMUSG00000027937,Jtb,0.6664270045815288,-0.169964459471677,0.8940964583833165,0.6930530645653079,-0.07807763423595876,1,0.5351017439177039,-0.4622932298353509,1,0.7463826853737311,0.04245819677892693,1,0.5269733469849261,-0.5022338631756849,0.6469161054583009,0.9994569659335049,0.5091146886310497,0.21716682631064613,0.7322685177612409,0.00969677853732015,1,1.0246070627432964,0.5436408744412387,0.35890455743598215,0.6428849153089334,-0.17745861768883664,1
ENSMUSG00000068823,Csde1,1.8265759188530335,-0.15663383783925167,0.8940964583833165,2.318577525091212,0.2524105564897816,0.8498307985769104,1.6276011377496826,-0.3014650309161928,1,2.036466551041258,0.046025767200184364,1,2.5475075169752577,0.40140154971534225,0.6003138269174229,1.7354467660621888,-0.21000757284498495,0.9427833671094352,1.962690858903326,-0.017038162433761994,1,1.931844276194017,-0.041699914672127525,1,1.8057502768236218,-0.14331662228637376,1
ENSMUSG00000028465,Tln1,0.827423279480434,-0.1644534391157246,0.8940964583833165,0.7787396252752006,-0.23207421551891266,0.9866918921446235,0.6867139046943866,-0.41038330236135295,1,1.1807001962593073,0.4742960061410372,0.2837392681768457,0.7749608043895972,-0.2370271682786887,1,0.7560362149181813,-0.275083588858053,0.8213468241212813,0.9663832121416377,0.11761107634901118,1,1.1007388568790213,0.31526868549894116,0.744369825675579,0.8603312837222492,-0.06725132082403876,1
ENSMUSG00000028528,Dnajc6,1.5484914440276518,-0.1553447664235451,0.8940964583833165,1.8246197045283017,0.13277892523972834,0.9850976444707049,1.2396523734093474,-0.4609802656555734,1,1.845045129576874,0.16225875382418864,1,2.2206149594872824,0.4480907839374466,0.4594879999748694,0.8276305534521,-1.088317400305657,0.016741077303870793,2.068306510503505,0.3571176270251628,0.7558959389446746,1.633661415829095,-0.04421173827882163,1,1.380311729928004,-0.29296637539603265,1
ENSMUSG00000057236,Rbbp4,0.862549739458377,-0.16825632742859778,0.8940964583833165,1.0887233596080474,0.23419480346050792,0.8450174003811707,0.9587239578525528,0.027597121060613232,1,1.0085817752787272,0.11806234718236105,1,1.0567647332585417,0.18344839785134354,0.9588184349018326,1.0137758336402887,0.11696013124722793,0.9177534755362788,0.8854112125815005,-0.10305640821316728,1,0.8152446288700532,-0.22374614843894713,1,0.7846977642741394,-0.2660997695433507,1
ENSMUSG00000023089,Ndufa5,3.3555526628929395,-0.15893032880956226,0.8940964583833165,3.644199023132492,-0.0022578114556497386,1,2.773610705973432,-0.41811729178883605,1,3.7512164273524586,0.048367163127943646,1,2.9082165459275067,-0.3561496063043248,0.8048921804595938,2.6117614697173535,-0.5217385009651494,0.32542902078007113,4.196461890247112,0.2391165564528841,0.960496121636933,5.7479504572472235,0.7279189365394247,0.12164075328702843,4.292202228680232,0.23311881666589063,1
ENSMUSG00000004535,Tax1bp1,1.1913724342518985,-0.1564230642355981,0.8940964583833165,1.4566715320681745,0.19209219858106286,0.9014723809122368,1.0479075818388368,-0.3190708234533576,1,1.3705130343500407,0.10041191097172708,1,1.5583757266452627,0.29809763828436386,0.7578918620524275,1.1512369636254125,-0.1825122938488352,0.9862625434132657,1.2779493843621657,-0.01941906893898565,1,1.306929132663276,0.01650800122919266,1,1.3235865903419217,0.032094147285981034,1
ENSMUSG00000072704,Smim10l1,1.3230966591691846,-0.1595050600545801,0.8940964583833165,1.814538932680079,0.3771592902211629,0.5741005797198296,1.2753258230038609,-0.1838102814372613,1,1.6230606240131351,0.2093527792538834,0.9677249454273071,1.561193765933952,0.12989721110067087,1,1.1827384725803367,-0.30657024780510767,0.7684498525468337,1.3008327755422044,-0.16749048005959294,1,1.5353245150704504,0.1019050324911327,1,1.2574072608248257,-0.20082601704628372,1
ENSMUSG00000006333,Rps9,7.163846365501588,-0.15617073745573196,0.8940964583833165,9.05757350562806,0.24567447383861518,0.8498307985769104,7.660873300421794,-0.026418076325955386,1,6.447202161590332,-0.31535543952209855,0.7805319890741192,5.723437795328262,-0.4805004013554517,0.5773925596325881,14.5794710990472,1.0326952391113595,0.0011609206033223749,6.69779257231135,-0.2484915191155994,1,7.349890292186433,-0.09006754622664337,1,8.130603340671806,0.056146670105130525,1
ENSMUSG00000053898,Ech1,0.6166645196127762,-0.1673145843819599,0.8940964583833165,0.7308559589961429,0.133733806264563,0.9940526285540227,0.6421220927012447,-0.0685864269208174,1,0.4890093455896859,-0.5303840410457362,0.38299654098290725,0.5664258970265783,-0.268359055037515,1,1.4433418648438008,1.2681330085398383,3.845406147042846e-05,0.517516692840877,-0.4318367093800477,0.771102672352825,0.6947026214884889,0.05138050568019947,1,0.7374268146190707,0.14007432011962256,1
ENSMUSG00000073838,Tufm,0.8088843144920752,-0.16605673351137804,0.8940964583833165,0.9828752552017094,0.17443189549822247,0.9357043363899699,0.7357648978868429,-0.27383805657115123,1,0.8605921049029012,-0.04193782958067779,1,1.2455733656007344,0.556537560961768,0.2777279425732766,0.7503086678354678,-0.25292742197112306,0.8665144579008781,0.9047740820415333,0.04293649364410837,1,0.8882042649167895,0.01123193285380808,1,0.727972624688057,-0.2790616409712603,1
